Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category
Spain,ESP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,87.04,2022,WDI,Statistical_Indicators
Spain,ESP,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,2022,WDI,Statistical_Indicators
Spain,ESP,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,142.4,2022,WDI,Statistical_Indicators
Spain,ESP,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,98.83,2022,WDI,Statistical_Indicators
Spain,ESP,Gini index,SI.POV.GINI,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,2022,WDI,Statistical_Indicators
Spain,ESP,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,153.0,2022,WDI,Statistical_Indicators
Spain,ESP,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,4.1,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,3.9,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,3.7,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,3.6,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,4.2,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,3.9,2022,WDI,Statistical_Indicators
Spain,ESP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,3.8,2022,WDI,Statistical_Indicators
Spain,ESP,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,Net migration,SM.POP.NETM,,299779.0,2022,WDI,Statistical_Indicators
Spain,ESP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,3.0785801246383,2022,WDI,Statistical_Indicators
Spain,ESP,"Preprimary education, duration (years)",SE.PRE.DURS,,6.0,2022,WDI,Statistical_Indicators
Spain,ESP,"Primary education, duration (years)",SE.PRM.DURS,,6.0,2022,WDI,Statistical_Indicators
Spain,ESP,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,2022,WDI,Statistical_Indicators
Spain,ESP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,96.2327489805322,2022,WDI,Statistical_Indicators
Spain,ESP,"Secondary education, duration (years)",SE.SEC.DURS,,6.0,2022,WDI,Statistical_Indicators
Spain,ESP,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,91.5025,2022,WDI,Statistical_Indicators
Spain,ESP,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,100.0,2022,WDI,Statistical_Indicators
Spain,ESP,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,91.2,2022,WDI,Statistical_Indicators
Spain,ESP,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,78.5125,2022,WDI,Statistical_Indicators
Spain,ESP,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,87.8,2022,WDI,Statistical_Indicators
Spain,ESP,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,100.0,2022,WDI,Statistical_Indicators
Spain,ESP,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,2022,WDI,Statistical_Indicators
Spain,ESP,UHC service coverage index,SH.UHC.SRVS.CV.XD,,,2022,WDI,Statistical_Indicators
Spain,ESP,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,2022,WDI,Statistical_Indicators
Spain,ESP,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,100.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Age dependency ratio (% of working-age population),SP.POP.DPND,,51.6823190565539,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,17.2651420066817,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,,34.4171770498722,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,3000000.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Entry: Overall Score,IC.BRE.BE.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings,IC.BRE.BI.P2,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Insolvency: Overall Score,IC.BRE.BI.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Business Location: Overall Score,IC.BRE.BL.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Dispute Resolution: Overall Score,IC.BRE.DR.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Labor: Overall Score,IC.BRE.LB.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Pillar 3: Operational Efficiency,IC.BRE.P3.OE,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice,IC.BRE.TX.P3,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Taxation: Overall Score,IC.BRE.TX.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,IC.BRE.US.P3,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Compulsory education, duration (years)",SE.COM.DURS,,11.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Consumer price index (2010 = 100),FP.CPI.TOTL,,264.529415973267,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,3.5,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,95.73,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,97.3,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,99.24,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Gini index,SI.POV.GINI,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,238820000.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,3.058333,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,109.8,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,3.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,2.7,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,2.8,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,2.5,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,3.3,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,2.8,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,2.4,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Net migration,SM.POP.NETM,,-27435.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,1.19821704863627,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Preprimary education, duration (years)",SE.PRE.DURS,,2.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Primary education, duration (years)",SE.PRM.DURS,,5.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Secondary education, duration (years)",SE.SEC.DURS,,8.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,79.0616666666667,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,100.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,82.0333333333333,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,74.5,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,83.775,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,55.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,52320000.0,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,UHC service coverage index,SH.UHC.SRVS.CV.XD,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,2022,WDI,Statistical_Indicators
Sri Lanka,LKA,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,65.625,2022,WDI,Statistical_Indicators
Sweden,SWE,Age dependency ratio (% of working-age population),SP.POP.DPND,,60.8510659836657,2022,WDI,Statistical_Indicators
Sweden,SWE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,32.7201622048024,2022,WDI,Statistical_Indicators
Sweden,SWE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,,28.1309037788633,2022,WDI,Statistical_Indicators
Sweden,SWE,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,66000000.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,318000000.0,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Entry: Overall Score,IC.BRE.BE.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings,IC.BRE.BI.P2,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Insolvency: Overall Score,IC.BRE.BI.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Business Location: Overall Score,IC.BRE.BL.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Dispute Resolution: Overall Score,IC.BRE.DR.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Labor: Overall Score,IC.BRE.LB.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Pillar 3: Operational Efficiency,IC.BRE.P3.OE,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice,IC.BRE.TX.P3,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Taxation: Overall Score,IC.BRE.TX.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,IC.BRE.US.P3,,,2022,WDI,Statistical_Indicators
Sweden,SWE,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Completeness of birth registration (%),SP.REG.BRTH.ZS,,100.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Compulsory education, duration (years)",SE.COM.DURS,,10.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Consumer price index (2010 = 100),FP.CPI.TOTL,,122.957183435409,2022,WDI,Statistical_Indicators
Sweden,SWE,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,,103.06,2022,WDI,Statistical_Indicators
Sweden,SWE,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Export unit value index (2015 = 100),TX.UVI.MRCH.XD.WD,,135.1,2022,WDI,Statistical_Indicators
Sweden,SWE,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,101.15,2022,WDI,Statistical_Indicators
Sweden,SWE,Gini index,SI.POV.GINI,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Import unit value index (2015 = 100),TM.UVI.MRCH.XD.WD,,138.8,2022,WDI,Statistical_Indicators
Sweden,SWE,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,4.1,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,4.2,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,3.4,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,4.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,4.2,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,4.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,4.2,2022,WDI,Statistical_Indicators
Sweden,SWE,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Net migration,SM.POP.NETM,,58955.0,2022,WDI,Statistical_Indicators
Sweden,SWE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,9.2386020291324,2022,WDI,Statistical_Indicators
Sweden,SWE,"Preprimary education, duration (years)",SE.PRE.DURS,,6.0,2022,WDI,Statistical_Indicators
Sweden,SWE,"Primary education, duration (years)",SE.PRM.DURS,,6.0,2022,WDI,Statistical_Indicators
Sweden,SWE,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,84.8509487312802,2022,WDI,Statistical_Indicators
Sweden,SWE,"Secondary education, duration (years)",SE.SEC.DURS,,6.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,,92.96125,2022,WDI,Statistical_Indicators
Sweden,SWE,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,100.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,,96.0,2022,WDI,Statistical_Indicators
Sweden,SWE,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,,83.33125,2022,WDI,Statistical_Indicators
Sweden,SWE,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,,85.475,2022,WDI,Statistical_Indicators
Sweden,SWE,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,,100.0,2022,WDI,Statistical_Indicators
Sweden,SWE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,UHC service coverage index,SH.UHC.SRVS.CV.XD,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,2022,WDI,Statistical_Indicators
Sweden,SWE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,,100.0,2022,WDI,Statistical_Indicators
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,,52.1817146235677,2022,WDI,Statistical_Indicators
Switzerland,CHE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,,29.247291506466,2022,WDI,Statistical_Indicators
Switzerland,CHE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,,22.9344231171018,2022,WDI,Statistical_Indicators
Switzerland,CHE,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,185000000.0,2022,WDI,Statistical_Indicators
Switzerland,CHE,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,,15000000.0,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Entry Pillar 3: Operational Efficiency of Business Entry,IC.BRE.BE.P3,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Entry: Overall Score,IC.BRE.BE.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Insolvency Pillar 2: Quality of Institutional and Operational Infrastructure for Judicial Insolvency Proceedings,IC.BRE.BI.P2,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Insolvency Pillar 3: Operational Efficiency of Resolving Judicial Insolvency Proceedings,IC.BRE.BI.P3,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Insolvency: Overall Score,IC.BRE.BI.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Location Pillar 3: Operational Efficiency of Establishing a Business Location,IC.BRE.BL.P3,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Business Location: Overall Score,IC.BRE.BL.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Dispute Resolution: Overall Score,IC.BRE.DR.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Labor Pillar 3: Operational Efficiency of Labor Regulations and Public Services in Practice,IC.BRE.LB.P3,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Labor: Overall Score,IC.BRE.LB.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Pillar 3: Operational Efficiency,IC.BRE.P3.OE,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice,IC.BRE.TX.P3,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Taxation: Overall Score,IC.BRE.TX.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,IC.BRE.US.P3,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,B-READY: Utility Services: Overall Score,IC.BRE.US.OS,,,2022,WDI,Statistical_Indicators
Switzerland,CHE,Completeness of birth registration (%),SP.REG.BRTH.ZS,,100.0,2022,WDI,Statistical_Indicators
Switzerland,CHE,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,2022,WDI,Statistical_Indicators
